,dt_iso,temp,humidity,wind_speed,clouds_all
8105,2017-02-07 20:00:00,278.3,75,0,24
8107,2017-02-07 21:00:00,276.94,86,1,0
8109,2017-02-07 22:00:00,276.6,93,2,24
8110,2017-02-07 23:00:00,276.65,93,1,80
8113,2017-02-08 00:00:00,276.56,93,1,90
8116,2017-02-08 01:00:00,276.93,93,1,90
8118,2017-02-08 02:00:00,277.35,87,2,75
8120,2017-02-08 03:00:00,277.35,93,1,40
8123,2017-02-08 04:00:00,277.25,93,1,90
8126,2017-02-08 05:00:00,277.38,93,1,90
8130,2017-02-08 06:00:00,276.86,93,1,75
8134,2017-02-08 07:00:00,276.86,93,1,20
8139,2017-02-08 08:00:00,276.9,93,3,75
8143,2017-02-08 09:00:00,276.84,100,2,90
8147,2017-02-08 10:00:00,276.92,100,2,90
8150,2017-02-08 11:00:00,277.15,86,2,90
8154,2017-02-08 12:00:00,277.15,86,5,90
8156,2017-02-08 13:00:00,277.38,80,4,90
8158,2017-02-08 14:00:00,277.15,80,3,75
8159,2017-02-08 15:00:00,276.99,75,3,90
8160,2017-02-08 16:00:00,276.92,75,3,90
8161,2017-02-08 17:00:00,276.92,75,3,90
8162,2017-02-08 18:00:00,276.4,86,4,90
8163,2017-02-08 19:00:00,276.15,86,4,90
8165,2017-02-08 20:00:00,275.98,90,3,90
8166,2017-02-08 21:00:00,275.31,90,3,90
8167,2017-02-08 22:00:00,275.35,90,3,90
8168,2017-02-08 23:00:00,275.35,95,2,90
8169,2017-02-09 00:00:00,275.05,95,3,90
8170,2017-02-09 01:00:00,274.95,95,3,90
8171,2017-02-09 02:00:00,275.15,97,3,90
8172,2017-02-09 03:00:00,275.03,97,3,90
8173,2017-02-09 04:00:00,274.92,97,4,90
8175,2017-02-09 05:00:00,274.92,93,4,90
8176,2017-02-09 06:00:00,274.64,93,2,90
8177,2017-02-09 07:00:00,274.7,93,2,90
8178,2017-02-09 08:00:00,274.33,86,3,75
8180,2017-02-09 09:00:00,274.56,90,4,90
8183,2017-02-09 10:00:00,274.48,90,3,90
8185,2017-02-09 11:00:00,274.81,91,4,90
8186,2017-02-09 12:00:00,274.98,91,4,90
8188,2017-02-09 13:00:00,274.9,74,3,90
8189,2017-02-09 14:00:00,274.88,82,3,75
8191,2017-02-09 15:00:00,275.07,80,4,90
8193,2017-02-09 16:00:00,274.65,80,4,75
8196,2017-02-09 17:00:00,274.82,93,4,90
8199,2017-02-09 18:00:00,274.38,93,4,75
8203,2017-02-09 19:00:00,274.48,93,4,90
8208,2017-02-09 20:00:00,274.48,93,5,90
8213,2017-02-09 21:00:00,274.31,93,5,90
8218,2017-02-09 22:00:00,274.54,93,4,90
8222,2017-02-09 23:00:00,274.48,93,4,90
8226,2017-02-10 00:00:00,274.48,93,3,90
8231,2017-02-10 01:00:00,274.48,100,4,90
8235,2017-02-10 02:00:00,274.55,100,3,90
8239,2017-02-10 03:00:00,274.58,100,3,90
8243,2017-02-10 04:00:00,274.59,100,3,90
8248,2017-02-10 05:00:00,274.26,100,4,90
8253,2017-02-10 06:00:00,274.45,100,4,90
8258,2017-02-10 07:00:00,274.25,93,4,90
8262,2017-02-10 08:00:00,274.23,93,4,90
8266,2017-02-10 09:00:00,274.15,93,5,90
8270,2017-02-10 10:00:00,274.23,93,4,90
8275,2017-02-10 11:00:00,274.48,93,4,90
8280,2017-02-10 12:00:00,274.4,93,3,90
8285,2017-02-10 13:00:00,274.73,93,4,90
8291,2017-02-10 14:00:00,274.81,86,4,90
8295,2017-02-10 15:00:00,274.69,82,4,90
8299,2017-02-10 16:00:00,274.48,86,5,75
8303,2017-02-10 17:00:00,274.89,74,3,90
8308,2017-02-10 18:00:00,274.23,80,3,90
8311,2017-02-10 19:00:00,273.98,80,3,75
8314,2017-02-10 20:00:00,273.6,87,4,75
8317,2017-02-10 21:00:00,273.6,87,4,75
8321,2017-02-10 22:00:00,273.65,87,2,40
8322,2017-02-10 23:00:00,273.94,91,2,90
8326,2017-02-11 00:00:00,274.04,91,3,90
8329,2017-02-11 01:00:00,274.04,91,2,90
8332,2017-02-11 02:00:00,273.95,94,2,75
8335,2017-02-11 03:00:00,273.94,93,3,90
8339,2017-02-11 04:00:00,273.71,100,2,75
8342,2017-02-11 05:00:00,273.71,100,2,75
8346,2017-02-11 06:00:00,273.7,100,2,75
8349,2017-02-11 07:00:00,273.7,93,3,90
8353,2017-02-11 08:00:00,273.59,92,4,90
8358,2017-02-11 09:00:00,273.54,92,4,90
8362,2017-02-11 10:00:00,273.42,92,4,75
8367,2017-02-11 11:00:00,273.6,82,4,75
8371,2017-02-11 12:00:00,273.79,82,3,75
8376,2017-02-11 13:00:00,274.32,93,4,90
8381,2017-02-11 14:00:00,274.48,86,5,90
8385,2017-02-11 15:00:00,275.06,86,4,90
8388,2017-02-11 16:00:00,275.06,81,5,90
8391,2017-02-11 17:00:00,275.06,82,4,90
8395,2017-02-11 18:00:00,274.9,82,3,75
8399,2017-02-11 19:00:00,274.88,93,4,90
8404,2017-02-11 20:00:00,274.82,86,4,75
8408,2017-02-11 21:00:00,275.04,86,4,90
8412,2017-02-11 22:00:00,275.14,86,4,90
8417,2017-02-11 23:00:00,275.04,86,4,90
8422,2017-02-12 00:00:00,275.15,86,4,90
8427,2017-02-12 01:00:00,274.85,93,4,90
8432,2017-02-12 02:00:00,275.15,86,3,90
8436,2017-02-12 03:00:00,275.15,100,3,90
8440,2017-02-12 04:00:00,275.26,93,4,90
8444,2017-02-12 05:00:00,275.15,93,4,90
8448,2017-02-12 06:00:00,274.75,93,4,90
8452,2017-02-12 07:00:00,274.65,93,4,75
8456,2017-02-12 08:00:00,274.24,93,3,90
8460,2017-02-12 09:00:00,274.33,100,3,90
8464,2017-02-12 10:00:00,274.4,93,3,90
8467,2017-02-12 11:00:00,274.79,93,4,90
8471,2017-02-12 12:00:00,275.15,93,4,90
8475,2017-02-12 13:00:00,275.42,93,3,75
8480,2017-02-12 14:00:00,275.6,86,5,90
8482,2017-02-12 15:00:00,276.32,80,5,90
8485,2017-02-12 16:00:00,276.31,80,8,75
8487,2017-02-12 17:00:00,276.42,86,8,90
8488,2017-02-12 18:00:00,276.56,80,6,90
8490,2017-02-12 19:00:00,276.87,86,7,90
8492,2017-02-12 20:00:00,277.23,93,7,90
8494,2017-02-12 21:00:00,277.54,87,8,90
8496,2017-02-12 22:00:00,277.94,87,8,90
8498,2017-02-12 23:00:00,278.05,87,7,90
8500,2017-02-13 00:00:00,277.95,87,7,90
8502,2017-02-13 01:00:00,277.85,93,5,90
8504,2017-02-13 02:00:00,277.56,93,7,75
8506,2017-02-13 03:00:00,277.35,93,6,75
8508,2017-02-13 04:00:00,277.05,86,6,75
8510,2017-02-13 05:00:00,277.05,86,6,75
8512,2017-02-13 06:00:00,276.85,86,8,75
8514,2017-02-13 07:00:00,276.35,93,5,0
8516,2017-02-13 08:00:00,276.43,93,6,0
8518,2017-02-13 09:00:00,276.91,86,7,75
8520,2017-02-13 10:00:00,277.91,87,9,75
8522,2017-02-13 11:00:00,279.3,87,8,75
8523,2017-02-13 12:00:00,280.65,65,7,20
8524,2017-02-13 13:00:00,281.54,66,10,0
8525,2017-02-13 14:00:00,282.08,66,9,0
8526,2017-02-13 15:00:00,282.33,70,9,0
8527,2017-02-13 16:00:00,281.07,75,9,0
8528,2017-02-13 17:00:00,279.82,75,8,20
8529,2017-02-13 18:00:00,278.32,81,8,75
8530,2017-02-13 19:00:00,277.4,86,6,75
8531,2017-02-13 20:00:00,277.32,86,7,20
8533,2017-02-13 21:00:00,277.25,86,5,0
8535,2017-02-14 07:00:00,276.265,80,5,0
8536,2017-02-14 08:00:00,277.361,78,4,0
8537,2017-02-14 09:00:00,277.361,78,4,0
8538,2017-02-14 10:00:00,277.361,78,4,0
8539,2017-02-14 11:00:00,281.722,78,5,0
8540,2017-02-14 12:00:00,281.722,78,5,0
8541,2017-02-14 13:00:00,281.722,78,5,0
8542,2017-02-14 14:00:00,283.186,76,4,56
8543,2017-02-14 15:00:00,284.342,75,4,80
8544,2017-02-14 16:00:00,284.342,75,4,80
8545,2017-02-14 17:00:00,283.328,82,3,80
8546,2017-02-14 18:00:00,283.328,82,3,80
8547,2017-02-14 19:00:00,283.328,82,3,80
8548,2017-02-14 20:00:00,283.135,88,3,92
8549,2017-02-14 21:00:00,283.135,88,3,92
8550,2017-02-14 22:00:00,283.135,88,3,92
8551,2017-02-14 23:00:00,283.212,91,3,92
8552,2017-02-15 00:00:00,283.212,91,3,92
8553,2017-02-15 01:00:00,283.212,91,3,92
8554,2017-02-15 02:00:00,282.607,97,2,80
8555,2017-02-15 03:00:00,282.607,97,2,80
8556,2017-02-15 04:00:00,282.607,97,2,80
8557,2017-02-15 05:00:00,281.954,97,2,76
8558,2017-02-15 06:00:00,281.954,97,2,76
8559,2017-02-15 07:00:00,281.954,97,2,76
8560,2017-02-15 08:00:00,282.579,95,3,80
8561,2017-02-15 09:00:00,282.579,95,3,80
8562,2017-02-15 10:00:00,282.579,95,3,80
8563,2017-02-15 11:00:00,283.867,87,5,92
8564,2017-02-15 12:00:00,283.867,87,5,92
8565,2017-02-15 13:00:00,283.867,87,5,92
8566,2017-02-15 14:00:00,283.496,89,4,92
8567,2017-02-15 15:00:00,283.496,89,4,92
8568,2017-02-15 16:00:00,282.766,97,4,92
8569,2017-02-15 17:00:00,281.8,95,4,56
8570,2017-02-15 18:00:00,281.8,95,4,56
8571,2017-02-15 19:00:00,281.8,95,4,56
8572,2017-02-15 20:00:00,281.139,92,4,0
8573,2017-02-15 21:00:00,281.139,92,4,0
8574,2017-02-15 22:00:00,281.139,92,4,0
8575,2017-02-15 23:00:00,280.416,95,3,32
8576,2017-02-16 00:00:00,280.416,95,3,32
8577,2017-02-16 01:00:00,280.416,95,3,32
8578,2017-02-16 02:00:00,280.225,94,3,88
8579,2017-02-16 03:00:00,280.225,94,3,88
8580,2017-02-16 04:00:00,280.225,94,3,88
8581,2017-02-16 05:00:00,279.36,94,2,0
8582,2017-02-16 06:00:00,279.36,94,2,0
8583,2017-02-16 07:00:00,279.36,94,2,0
8584,2017-02-16 08:00:00,279.339,96,3,0
8585,2017-02-16 09:00:00,279.339,96,3,0
8586,2017-02-16 10:00:00,279.339,96,3,0
8587,2017-02-16 11:00:00,282.331,94,3,48
8588,2017-02-16 12:00:00,282.331,94,3,48
8589,2017-02-16 13:00:00,282.331,94,3,48
8590,2017-02-16 14:00:00,283.571,83,3,36
8591,2017-02-16 15:00:00,283.571,83,3,36
8592,2017-02-16 16:00:00,283.571,83,3,36
8593,2017-02-16 17:00:00,281.644,80,3,64
8594,2017-02-16 18:00:00,281.644,80,3,64
8595,2017-02-16 19:00:00,281.644,80,3,64
8596,2017-02-16 20:00:00,280.68,81,3,80
8597,2017-02-16 21:00:00,280.68,81,3,80
8598,2017-02-16 22:00:00,280.68,81,3,80
8599,2017-02-16 23:00:00,280.005,88,3,80
8600,2017-02-17 00:00:00,280.005,88,3,80
8601,2017-02-17 01:00:00,280.005,88,3,80
8602,2017-02-17 02:00:00,279.624,89,3,64
8603,2017-02-17 03:00:00,279.624,89,3,64
8604,2017-02-17 04:00:00,279.624,89,3,64
8605,2017-02-17 05:00:00,279.439,86,2,48
8606,2017-02-17 06:00:00,279.439,86,2,48
8607,2017-02-17 07:00:00,279.439,86,2,48
8608,2017-02-17 08:00:00,280.356,84,2,56
8609,2017-02-17 09:00:00,280.356,84,2,56
8610,2017-02-17 10:00:00,280.356,84,2,56
8611,2017-02-17 11:00:00,283.604,84,1,8
8612,2017-02-17 12:00:00,283.604,84,1,8
8613,2017-02-17 13:00:00,283.604,84,1,8
8614,2017-02-17 14:00:00,284.628,79,1,0
8615,2017-02-17 15:00:00,284.628,79,1,0
8616,2017-02-17 16:00:00,284.411,80,1,12
8617,2017-02-17 17:00:00,280.622,91,1,0
8618,2017-02-17 18:00:00,280.622,91,1,0
8619,2017-02-17 19:00:00,280.622,91,1,0
8620,2017-02-17 20:00:00,277.517,91,2,0
8621,2017-02-17 21:00:00,277.517,91,2,0
8622,2017-02-17 22:00:00,277.517,91,2,0
8623,2017-02-17 23:00:00,275.083,94,1,0
8624,2017-02-18 00:00:00,275.083,94,1,0
8625,2017-02-18 01:00:00,275.083,94,1,0
8626,2017-02-18 02:00:00,274.889,90,1,76
8627,2017-02-18 03:00:00,274.889,90,1,76
8628,2017-02-18 04:00:00,274.889,90,1,76
8629,2017-02-18 05:00:00,277.483,100,2,80
8630,2017-02-18 06:00:00,277.483,100,2,80
8631,2017-02-18 07:00:00,277.483,100,2,80
8632,2017-02-18 08:00:00,279.241,96,2,80
8633,2017-02-18 09:00:00,279.241,96,2,80
8634,2017-02-18 10:00:00,279.241,96,2,80
8635,2017-02-18 11:00:00,282.961,87,2,20
8636,2017-02-18 12:00:00,282.961,87,2,20
8637,2017-02-18 13:00:00,282.961,87,2,20
8638,2017-02-18 14:00:00,284.241,74,3,0
8639,2017-02-18 15:00:00,284.241,74,3,0
8640,2017-02-18 16:00:00,284.026,81,3,0
8641,2017-02-18 17:00:00,281.517,77,3,12
8642,2017-02-18 18:00:00,281.517,77,3,12
8643,2017-02-18 19:00:00,281.517,77,3,12
8644,2017-02-18 20:00:00,279.045,88,3,0
8645,2017-02-18 21:00:00,279.045,88,3,0
8646,2017-02-18 22:00:00,279.045,88,3,0
8647,2017-02-18 23:00:00,277.931,94,3,0
8648,2017-02-19 00:00:00,277.931,94,3,0
8649,2017-02-19 01:00:00,277.931,94,3,0
8650,2017-02-19 02:00:00,277.749,95,4,0
8651,2017-02-19 03:00:00,277.749,95,4,0
8652,2017-02-19 04:00:00,277.749,95,4,0
8653,2017-02-19 05:00:00,278.37,98,3,48
8654,2017-02-19 06:00:00,278.37,98,3,48
8655,2017-02-19 07:00:00,278.37,98,3,48
8656,2017-02-19 08:00:00,280.196,93,3,88
8657,2017-02-19 09:00:00,280.196,93,3,88
8658,2017-02-19 10:00:00,280.196,93,3,88
8659,2017-02-19 11:00:00,281.91,86,3,44
8660,2017-02-19 12:00:00,281.91,86,3,44
8661,2017-02-19 13:00:00,281.91,86,3,44
8662,2017-02-19 14:00:00,283.771,78,4,8
8663,2017-02-19 15:00:00,283.771,78,4,8
8664,2017-02-19 16:00:00,283.771,78,4,8
8665,2017-02-19 17:00:00,281.849,83,3,36
8666,2017-02-19 18:00:00,281.849,83,3,36
8667,2017-02-19 19:00:00,281.849,83,3,36
8668,2017-02-19 20:00:00,281.54,93,3,80
8669,2017-02-19 21:00:00,281.54,93,3,80
8670,2017-02-19 22:00:00,281.54,93,3,80
8671,2017-02-19 23:00:00,282.517,94,3,80
8672,2017-02-20 00:00:00,282.517,94,3,80
8673,2017-02-20 01:00:00,282.517,94,3,80
8674,2017-02-20 02:00:00,282.74,95,3,92
8675,2017-02-20 03:00:00,282.74,95,3,92
8676,2017-02-20 04:00:00,282.74,95,3,92
8677,2017-02-20 05:00:00,283.634,96,4,80
8678,2017-02-20 06:00:00,283.634,96,4,80
8679,2017-02-20 07:00:00,283.634,96,4,80
8680,2017-02-20 08:00:00,284.722,91,4,56
8681,2017-02-20 09:00:00,284.722,91,4,56
8682,2017-02-20 10:00:00,284.722,91,4,56
8683,2017-02-20 11:00:00,287.197,82,4,0
8684,2017-02-20 12:00:00,287.197,82,4,0
8685,2017-02-20 13:00:00,287.197,82,4,0
8686,2017-02-20 14:00:00,287.957,77,6,20
8687,2017-02-20 15:00:00,287.957,77,6,20
8688,2017-02-20 16:00:00,287.749,78,5,12
8689,2017-02-20 17:00:00,286.157,78,5,64
8690,2017-02-20 18:00:00,286.157,78,5,64
8691,2017-02-20 19:00:00,286.157,78,5,64
8692,2017-02-20 20:00:00,285.432,81,5,68
8693,2017-02-20 21:00:00,285.432,81,5,68
8694,2017-02-20 22:00:00,285.432,81,5,68
8695,2017-02-20 23:00:00,284.948,81,5,88
8696,2017-02-21 00:00:00,284.948,81,5,88
8697,2017-02-21 01:00:00,284.948,81,5,88
8698,2017-02-21 02:00:00,284.495,82,6,80
8699,2017-02-21 03:00:00,284.495,82,6,80
8700,2017-02-21 04:00:00,284.495,82,6,80
8701,2017-02-21 05:00:00,284.272,83,6,92
8702,2017-02-21 06:00:00,284.272,83,6,92
8703,2017-02-21 07:00:00,284.272,83,6,92
8704,2017-02-21 08:00:00,284.968,83,5,88
8705,2017-02-21 15:00:00,285.69,76,5,90
8706,2017-02-21 16:00:00,285.32,87,5,75
8708,2017-02-21 17:00:00,285.3,82,7,90
8709,2017-02-21 18:00:00,285.22,82,8,90
8710,2017-02-21 19:00:00,285.14,82,7,90
8711,2017-02-21 20:00:00,284.87,82,7,75
8712,2017-02-21 21:00:00,284.33,81,7,75
8713,2017-02-21 22:00:00,284.15,81,9,90
8714,2017-02-21 23:00:00,284.25,81,9,90
8715,2017-02-22 00:00:00,283.94,76,8,75
8716,2017-02-22 01:00:00,284.14,76,9,90
8717,2017-02-22 02:00:00,284.14,81,9,90
8718,2017-02-22 03:00:00,284.14,76,9,90
8719,2017-02-22 04:00:00,284.45,71,11,90
8720,2017-02-22 05:00:00,284.44,81,10,90
8721,2017-02-22 06:00:00,284.15,81,9,90
8722,2017-02-22 07:00:00,283.95,81,10,90
8723,2017-02-22 08:00:00,284.06,87,8,90
8724,2017-02-22 09:00:00,284.07,81,8,90
8726,2017-02-22 10:00:00,284.48,87,8,90
8728,2017-02-22 11:00:00,285.06,82,7,75
8729,2017-02-22 12:00:00,285.73,71,10,75
8730,2017-02-22 13:00:00,285.9,71,9,90
8732,2017-02-22 14:00:00,285.65,76,9,90
8734,2017-02-22 15:00:00,285.46,76,10,90
8736,2017-02-22 16:00:00,285.23,76,10,90
8738,2017-02-22 17:00:00,285.0,76,9,90
8740,2017-02-22 18:00:00,284.57,100,6,75
8743,2017-02-22 19:00:00,284.61,76,8,75
8745,2017-02-22 20:00:00,284.4,82,6,75
8747,2017-02-22 21:00:00,283.9,93,7,90
8749,2017-02-22 22:00:00,283.6,93,5,90
8751,2017-02-22 23:00:00,283.64,87,6,90
8753,2017-02-23 00:00:00,283.7,93,7,90
8754,2017-02-23 01:00:00,283.81,81,8,75
8756,2017-02-23 02:00:00,283.7,81,8,75
8757,2017-02-23 03:00:00,283.55,87,8,90
8758,2017-02-23 04:00:00,283.15,87,6,90
8760,2017-02-23 05:00:00,283.27,93,7,90
8763,2017-02-23 06:00:00,283.27,93,8,75
8765,2017-02-23 07:00:00,283.15,81,10,90
8767,2017-02-23 08:00:00,283.42,76,9,75
8768,2017-02-23 09:00:00,282.87,71,12,75
8769,2017-02-23 10:00:00,282.65,71,15,20
8770,2017-02-23 11:00:00,282.68,57,14,75
8771,2017-02-23 12:00:00,282.92,57,16,75
8772,2017-02-23 13:00:00,282.73,57,16,75
8773,2017-02-23 14:00:00,282.84,53,15,75
8774,2017-02-23 15:00:00,282.92,50,15,68
8775,2017-02-23 16:00:00,282.61,66,18,68
8776,2017-02-23 17:00:00,282.06,63,14,75
8777,2017-02-23 18:00:00,281.15,53,17,75
8778,2017-02-23 19:00:00,280.56,61,11,75
8779,2017-02-23 20:00:00,279.9,65,11,40
8780,2017-02-23 21:00:00,279.48,65,10,20
8781,2017-02-23 22:00:00,279.06,70,8,68
8782,2017-02-23 23:00:00,278.44,70,8,80
8783,2017-02-24 00:00:00,278.26,75,7,80
8784,2017-02-24 01:00:00,277.65,75,7,80
8785,2017-02-24 02:00:00,277.26,80,5,40
8786,2017-02-24 03:00:00,277.26,80,4,20
8787,2017-02-24 04:00:00,276.81,80,4,75
8788,2017-02-24 05:00:00,276.59,86,4,40
8789,2017-02-24 06:00:00,276.54,75,6,20
8790,2017-02-24 07:00:00,275.94,75,5,92
8791,2017-02-24 08:00:00,275.6,75,3,0
8792,2017-02-24 09:00:00,276.39,75,3,0
8793,2017-02-24 10:00:00,277.99,75,4,20
8794,2017-02-24 11:00:00,279.15,71,7,40
8795,2017-02-24 12:00:00,279.98,71,5,40
8796,2017-02-24 13:00:00,280.65,71,5,40
8797,2017-02-24 14:00:00,280.98,66,5,20
8798,2017-02-24 15:00:00,280.9,49,4,40
8799,2017-02-24 16:00:00,281.3,49,4,40
8800,2017-02-24 17:00:00,280.98,52,3,20
8801,2017-02-24 18:00:00,279.92,49,4,56
8802,2017-02-24 19:00:00,278.06,65,2,0
8803,2017-02-24 20:00:00,276.69,65,2,0
8804,2017-02-24 21:00:00,276.55,56,3,44
8805,2017-02-24 22:00:00,276.51,60,3,0
8806,2017-02-24 23:00:00,277.02,60,2,48
8807,2017-02-25 00:00:00,277.81,60,2,48
8808,2017-02-25 01:00:00,277.93,75,3,48
8809,2017-02-25 02:00:00,278.54,70,4,92
8810,2017-02-25 03:00:00,278.85,81,4,92
8811,2017-02-25 04:00:00,279.15,81,4,92
8812,2017-02-25 05:00:00,279.75,81,3,92
8813,2017-02-25 06:00:00,279.85,87,5,92
8814,2017-02-25 07:00:00,280.54,81,5,75
8816,2017-02-25 08:00:00,280.49,100,5,75
8817,2017-02-25 09:00:00,280.79,87,7,90
8818,2017-02-25 10:00:00,281.48,81,7,90
8819,2017-02-25 11:00:00,281.65,87,9,75
8820,2017-02-25 12:00:00,282.31,76,8,90
8821,2017-02-25 13:00:00,282.81,71,7,90
8822,2017-02-25 14:00:00,283.0,71,7,90
8823,2017-02-25 15:00:00,282.84,71,6,90
8824,2017-02-25 16:00:00,282.57,81,6,75
8825,2017-02-25 17:00:00,282.3,81,7,90
8826,2017-02-25 18:00:00,282.07,81,5,90
8827,2017-02-25 19:00:00,281.88,93,8,75
8828,2017-02-25 20:00:00,281.79,93,9,75
8829,2017-02-25 21:00:00,281.96,81,7,90
8830,2017-02-25 22:00:00,281.94,81,6,90
8832,2017-02-25 23:00:00,282.15,87,6,90
8833,2017-02-26 00:00:00,282.15,81,7,90
8834,2017-02-26 01:00:00,282.47,81,6,90
8836,2017-02-26 02:00:00,282.37,87,6,90
8838,2017-02-26 03:00:00,282.48,87,5,90
8841,2017-02-26 04:00:00,282.55,87,5,90
8843,2017-02-26 05:00:00,282.59,93,6,90
8845,2017-02-26 06:00:00,282.71,93,4,90
8847,2017-02-26 07:00:00,282.71,93,5,75
8849,2017-02-26 08:00:00,282.74,87,5,75
8852,2017-02-26 09:00:00,282.64,87,4,75
8854,2017-02-26 10:00:00,283.14,81,5,90
8856,2017-02-26 11:00:00,283.4,100,5,75
8857,2017-02-26 12:00:00,283.73,81,7,75
8858,2017-02-26 13:00:00,284.06,66,9,75
8859,2017-02-26 14:00:00,283.76,66,9,75
8860,2017-02-26 15:00:00,283.48,66,10,90
8861,2017-02-26 16:00:00,283.76,66,10,90
8862,2017-02-26 17:00:00,283.38,76,7,90
8864,2017-02-26 18:00:00,283.38,76,7,90
8866,2017-02-26 19:00:00,283.15,76,8,90
8868,2017-02-26 20:00:00,282.9,81,7,75
8870,2017-02-26 21:00:00,282.96,81,7,90
8872,2017-02-26 22:00:00,282.71,93,7,90
8874,2017-02-26 23:00:00,282.55,93,8,90
8876,2017-02-27 00:00:00,281.71,93,6,40
8878,2017-02-27 01:00:00,281.74,93,6,75
8879,2017-02-27 02:00:00,281.64,87,5,100
8880,2017-02-27 03:00:00,281.04,93,4,100
8881,2017-02-27 04:00:00,280.93,93,4,100
8882,2017-02-27 05:00:00,281.04,87,4,40
8883,2017-02-27 06:00:00,280.59,93,3,20
8884,2017-02-27 07:00:00,280.59,93,3,75
8885,2017-02-27 08:00:00,280.51,87,4,75
8886,2017-02-27 09:00:00,280.72,87,4,75
8887,2017-02-27 10:00:00,281.23,93,8,75
8889,2017-02-27 11:00:00,281.53,76,5,88
8890,2017-02-27 12:00:00,281.3,87,7,88
8891,2017-02-27 13:00:00,280.92,76,6,20
8892,2017-02-27 14:00:00,280.07,81,4,76
8893,2017-02-27 15:00:00,279.84,87,7,75
8894,2017-02-27 16:00:00,279.77,81,6,75
8895,2017-02-27 17:00:00,278.73,81,8,40
8896,2017-02-27 18:00:00,278.32,75,7,32
8897,2017-02-27 19:00:00,277.73,75,5,32
8898,2017-02-27 20:00:00,277.15,70,6,20
8900,2017-02-27 21:00:00,276.98,80,10,88
8901,2017-02-27 22:00:00,276.59,80,4,75
8902,2017-02-27 23:00:00,276.37,86,5,40
8903,2017-02-28 00:00:00,276.04,93,4,88
8904,2017-02-28 01:00:00,275.59,86,4,88
8905,2017-02-28 02:00:00,275.34,80,3,32
8906,2017-02-28 03:00:00,275.04,93,4,20
8907,2017-02-28 04:00:00,275.64,80,6,75
8908,2017-02-28 05:00:00,275.15,86,6,75
8909,2017-02-28 06:00:00,275.14,86,5,90
8910,2017-02-28 07:00:00,274.64,86,4,75
8911,2017-02-28 08:00:00,274.33,86,4,40
8912,2017-02-28 09:00:00,274.64,100,4,40
8913,2017-02-28 10:00:00,276.31,86,4,20
8914,2017-02-28 11:00:00,277.99,75,4,20
8915,2017-02-28 12:00:00,279.22,65,6,20
8916,2017-02-28 13:00:00,280.06,100,8,40
8917,2017-02-28 14:00:00,279.84,96,7,40
8918,2017-02-28 15:00:00,279.15,52,9,40
8919,2017-02-28 16:00:00,277.84,70,7,75
8921,2017-02-28 17:00:00,277.69,86,7,90
8923,2017-02-28 18:00:00,278.15,81,5,75
8924,2017-02-28 19:00:00,278.24,81,5,20
8925,2017-02-28 20:00:00,278.97,81,5,68
8926,2017-02-28 21:00:00,279.33,75,6,20
8927,2017-02-28 22:00:00,279.95,75,7,68
8928,2017-02-28 23:00:00,280.26,75,8,75
8929,2017-03-01 00:00:00,280.15,70,9,75
8930,2017-03-01 01:00:00,279.71,70,9,75
8931,2017-03-01 02:00:00,279.37,65,8,75
8932,2017-03-01 03:00:00,278.85,70,5,75
8933,2017-03-01 04:00:00,279.15,81,5,75
8934,2017-03-01 05:00:00,278.54,81,6,75
8935,2017-03-01 06:00:00,278.05,75,6,75
8937,2017-03-01 07:00:00,277.65,87,4,90
8938,2017-03-01 08:00:00,277.96,81,5,75
8939,2017-03-01 09:00:00,278.73,81,4,75
8940,2017-03-01 10:00:00,279.31,81,5,20
8941,2017-03-01 11:00:00,280.38,70,4,20
8942,2017-03-01 12:00:00,281.3,66,5,20
8943,2017-03-01 13:00:00,281.73,66,5,75
8944,2017-03-01 14:00:00,281.7,66,6,75
8945,2017-03-01 15:00:00,281.98,66,4,40
8946,2017-03-01 16:00:00,281.3,70,5,40
8948,2017-03-01 17:00:00,280.84,76,4,40
8950,2017-03-01 18:00:00,280.3,76,4,75
8952,2017-03-01 19:00:00,279.9,87,3,90
8954,2017-03-01 20:00:00,279.42,100,4,75
8956,2017-03-01 21:00:00,279.24,100,4,75
8958,2017-03-01 22:00:00,279.97,87,4,92
8960,2017-03-01 23:00:00,279.48,75,11,75
8961,2017-03-02 00:00:00,279.37,70,11,75
8962,2017-03-02 01:00:00,278.85,65,10,8
8963,2017-03-02 02:00:00,278.64,93,11,40
8964,2017-03-02 03:00:00,278.45,93,10,44
8965,2017-03-02 04:00:00,278.14,93,10,75
8966,2017-03-02 05:00:00,278.45,65,10,75
8967,2017-03-02 06:00:00,278.59,70,9,40
8968,2017-03-02 07:00:00,278.7,82,9,80
8969,2017-03-02 08:00:00,278.6,75,8,0
8970,2017-03-02 09:00:00,279.56,60,9,75
8971,2017-03-02 10:00:00,280.64,57,11,90
8972,2017-03-02 11:00:00,281.15,61,9,75
8973,2017-03-02 12:00:00,282.15,57,9,75
8974,2017-03-02 13:00:00,282.84,53,8,75
8975,2017-03-02 14:00:00,282.91,50,7,75
8976,2017-03-02 15:00:00,283.53,66,9,20
8977,2017-03-02 16:00:00,283.53,66,6,76
8978,2017-03-02 17:00:00,283.23,34,8,24
8979,2017-03-02 18:00:00,281.92,34,5,24
8980,2017-03-02 19:00:00,280.38,46,4,24
