dt,dt_iso,city_id,city_name,lat,lon,temp,temp_min,temp_max,pressure,sea_level,grnd_level,humidity,wind_speed,wind_deg,rain_1h,rain_3h,rain_24h,rain_today,snow_1h,snow_3h,snow_24h,snow_today,clouds_all,weather_id,weather_main,weather_description,weather_icon
1503644400,2017-08-25 07:00:00 +0000 UTC,2643743,,,,284.23,282.15,287.15,1018,,,87,1,0,,,,,,,,,8,741,Fog,fog,50d
1503648000,2017-08-25 08:00:00 +0000 UTC,2643743,,,,287.33,285.15,289.15,1018,,,82,1,0,,,,,,,,,8,800,Clear,sky is clear,02d
1503651600,2017-08-25 09:00:00 +0000 UTC,2643743,,,,289.23,287.15,291.15,1018,,,77,2,300,,,,,,,,,8,800,Clear,sky is clear,02d
1503655200,2017-08-25 10:00:00 +0000 UTC,2643743,,,,291.14,290.15,292.15,1018,,,63,1,0,,,,,,,,,8,800,Clear,sky is clear,02d
1503658800,2017-08-25 11:00:00 +0000 UTC,2643743,,,,292.14,291.15,293.15,1018,,,60,1,0,,,,,,,,,20,801,Clouds,few clouds,02d
1503662400,2017-08-25 12:00:00 +0000 UTC,2643743,,,,293.23,292.15,294.15,1017,,,56,1,0,,,,,,,,,20,801,Clouds,few clouds,02d
1503666000,2017-08-25 13:00:00 +0000 UTC,2643743,,,,294.32,293.15,295.15,1017,,,53,2,150,,,,,,,,,20,801,Clouds,few clouds,02d
1503669600,2017-08-25 14:00:00 +0000 UTC,2643743,,,,295.45,295.15,296.15,1016,,,49,2,0,,,,,,,,,40,802,Clouds,scattered clouds,03d
1503673200,2017-08-25 15:00:00 +0000 UTC,2643743,,,,295.6,294.15,297.15,1016,,,49,2,80,,,,,,,,,20,801,Clouds,few clouds,02d
1503676800,2017-08-25 16:00:00 +0000 UTC,2643743,,,,295.88,295.15,297.15,1016,,,47,2,80,,,,,,,,,24,801,Clouds,few clouds,02d
1503680400,2017-08-25 17:00:00 +0000 UTC,2643743,,,,295.78,294.15,297.15,1015,,,47,2,160,,,,,,,,,32,802,Clouds,scattered clouds,03d
1503684000,2017-08-25 18:00:00 +0000 UTC,2643743,,,,295.33,294.15,297.15,1015,,,53,2,0,,,,,,,,,32,802,Clouds,scattered clouds,03d
1503687600,2017-08-25 19:00:00 +0000 UTC,2643743,,,,294.24,292.15,296.15,1016,,,60,4,100,,,,,,,,,32,802,Clouds,scattered clouds,03d
1503691200,2017-08-25 20:00:00 +0000 UTC,2643743,,,,291.7,289.15,294.15,1016,,,64,4,100,,,,,,,,,88,804,Clouds,overcast clouds,04n
1503694800,2017-08-25 21:00:00 +0000 UTC,2643743,,,,290.96,289.15,293.15,1016,,,68,2,90,,,,,,,,,75,803,Clouds,broken clouds,04n
1503698400,2017-08-25 22:00:00 +0000 UTC,2643743,,,,289.63,287.15,292.15,1016,,,68,2,90,,,,,,,,,88,804,Clouds,overcast clouds,04n
1503702000,2017-08-25 23:00:00 +0000 UTC,2643743,,,,288.36,286.15,291.15,1016,,,72,2,90,,,,,,,,,48,802,Clouds,scattered clouds,03n
1503705600,2017-08-26 00:00:00 +0000 UTC,2643743,,,,287.5,286.15,289.15,1016,,,82,1,20,,,,,,,,,48,802,Clouds,scattered clouds,03n
1503709200,2017-08-26 01:00:00 +0000 UTC,2643743,,,,287.21,284.15,290.15,1016,,,77,1,220,,,,,,,,,48,802,Clouds,scattered clouds,03n
1503712800,2017-08-26 02:00:00 +0000 UTC,2643743,,,,286.85,284.15,290.15,1016,,,77,1,230,,,,,,,,,20,801,Clouds,few clouds,02n
1503716400,2017-08-26 03:00:00 +0000 UTC,2643743,,,,286.99,284.15,290.15,1016,,,77,2,210,,,,,,,,,20,801,Clouds,few clouds,02n
1503720000,2017-08-26 04:00:00 +0000 UTC,2643743,,,,286.79,284.15,290.15,1015,,,77,1,230,,,,,,,,,20,721,Haze,haze,50n
1503723600,2017-08-26 05:00:00 +0000 UTC,2643743,,,,286.25,284.15,288.15,1015,,,82,1,0,,,,,,,,,64,803,Clouds,broken clouds,04n
1503727200,2017-08-26 06:00:00 +0000 UTC,2643743,,,,286.63,285.15,288.15,1016,,,82,1,0,,,,,,,,,64,741,Fog,fog,50d
1503730800,2017-08-26 07:00:00 +0000 UTC,2643743,,,,286.75,285.15,288.15,1016,,,87,1,0,,,,,,,,,20,801,Clouds,few clouds,02d
1503734400,2017-08-26 08:00:00 +0000 UTC,2643743,,,,289.22,287.15,291.15,1016,,,72,2,200,,,,,,,,,92,804,Clouds,overcast clouds,04d
1503738000,2017-08-26 09:00:00 +0000 UTC,2643743,,,,291.13,289.15,293.15,1016,,,72,2,250,,,,,,,,,40,802,Clouds,scattered clouds,03d
1503741600,2017-08-26 10:00:00 +0000 UTC,2643743,,,,292.77,291.15,294.15,1016,,,60,1,0,,,,,,,,,92,804,Clouds,overcast clouds,04d
1503745200,2017-08-26 11:00:00 +0000 UTC,2643743,,,,294.32,293.15,296.15,1016,,,53,2,0,,,,,,,,,92,804,Clouds,overcast clouds,04d
1503748800,2017-08-26 12:00:00 +0000 UTC,2643743,,,,295.05,294.15,296.15,1016,,,46,2,0,,,,,,,,,92,804,Clouds,overcast clouds,04d
1503752400,2017-08-26 13:00:00 +0000 UTC,2643743,,,,295.77,294.15,298.15,1016,,,44,2,250,,,,,,,,,92,804,Clouds,overcast clouds,04d
1503756000,2017-08-26 14:00:00 +0000 UTC,2643743,,,,296.05,294.15,298.15,1016,,,41,3,260,,,,,,,,,88,804,Clouds,overcast clouds,04d
1503759600,2017-08-26 15:00:00 +0000 UTC,2643743,,,,296.41,295.15,298.15,1015,,,41,2,0,,,,,,,,,88,804,Clouds,overcast clouds,04d
1503763200,2017-08-26 16:00:00 +0000 UTC,2643743,,,,296.6,295.15,298.15,1015,,,47,3,280,,,,,,,,,88,804,Clouds,overcast clouds,04d
1503766800,2017-08-26 17:00:00 +0000 UTC,2643743,,,,296.54,295.15,298.15,1015,,,44,2,0,,,,,,,,,76,803,Clouds,broken clouds,04d
1503770400,2017-08-26 18:00:00 +0000 UTC,2643743,,,,295.69,294.15,297.15,1015,,,50,2,350,,,,,,,,,76,803,Clouds,broken clouds,04d
1503774000,2017-08-26 19:00:00 +0000 UTC,2643743,,,,294.69,293.15,296.15,1016,,,53,3,350,,,,,,,,,76,803,Clouds,broken clouds,04d
1503777600,2017-08-26 20:00:00 +0000 UTC,2643743,,,,293.64,293.15,295.15,1016,,,53,1,0,,,,,,,,,76,803,Clouds,broken clouds,04n
1503781200,2017-08-26 21:00:00 +0000 UTC,2643743,,,,292.53,290.15,295.15,1016,,,56,1,0,,,,,,,,,76,803,Clouds,broken clouds,04n
1503784800,2017-08-26 22:00:00 +0000 UTC,2643743,,,,291.45,289.15,294.15,1017,,,60,1,0,,,,,,,,,76,803,Clouds,broken clouds,04n
1503788400,2017-08-26 23:00:00 +0000 UTC,2643743,,,,291.01,289.15,293.15,1017,,,68,1,345,,,,,,,,,68,803,Clouds,broken clouds,04n
1503792000,2017-08-27 00:00:00 +0000 UTC,2643743,,,,289.51,288.15,291.15,1017,,,72,1,310,,,,,,,,,68,803,Clouds,broken clouds,04n
1503795600,2017-08-27 01:00:00 +0000 UTC,2643743,,,,288.69,287.15,291.15,1017,,,77,1,345,,,,,,,,,68,803,Clouds,broken clouds,04n
1503799200,2017-08-27 02:00:00 +0000 UTC,2643743,,,,288.23,286.15,291.15,1017,,,77,1,2,,,,,,,,,0,800,Clear,Sky is Clear,01n
1503802800,2017-08-27 03:00:00 +0000 UTC,2643743,,,,288.02,286.15,289.15,1018,,,82,1,0,,,,,,,,,0,800,Clear,Sky is Clear,01n
1503806400,2017-08-27 04:00:00 +0000 UTC,2643743,,,,288.46,286.15,291.15,1017,,,72,2,330,,,,,,,,,0,741,Fog,fog,50n
1503806400,2017-08-27 04:00:00 +0000 UTC,2643743,,,,288.46,286.15,291.15,1017,,,72,2,330,,,,,,,,,0,721,Haze,haze,50n
1503810000,2017-08-27 05:00:00 +0000 UTC,2643743,,,,288.02,287.15,290.15,1017,,,77,1,340,,,,,,,,,24,721,Haze,haze,50n
1503813600,2017-08-27 06:00:00 +0000 UTC,2643743,,,,287.91,286.15,290.15,1018,,,72,2,340,,,,,,,,,24,500,Rain,light rain,10d
1503813600,2017-08-27 06:00:00 +0000 UTC,2643743,,,,287.91,286.15,290.15,1018,,,72,2,340,,,,,,,,,24,741,Fog,fog,50d
1503813600,2017-08-27 06:00:00 +0000 UTC,2643743,,,,287.91,286.15,290.15,1018,,,72,2,340,,,,,,,,,24,721,Haze,haze,50d
1503817200,2017-08-27 07:00:00 +0000 UTC,2643743,,,,288.43,286.15,290.15,1018,,,72,1,0,,,,,,,,,24,801,Clouds,few clouds,02d
1503820800,2017-08-27 08:00:00 +0000 UTC,2643743,,,,289.94,288.15,292.15,1019,,,68,2,20,,,,,,,,,32,802,Clouds,scattered clouds,03d
1503824400,2017-08-27 09:00:00 +0000 UTC,2643743,,,,292.33,291.15,293.15,1019,,,68,2,360,,,,,,,,,32,802,Clouds,scattered clouds,03d
1503828000,2017-08-27 10:00:00 +0000 UTC,2643743,,,,292.96,292.15,294.15,1019,,,64,1,0,,,,,,,,,32,802,Clouds,scattered clouds,03d
1503831600,2017-08-27 11:00:00 +0000 UTC,2643743,,,,294.41,293.15,296.15,1019,,,56,1,0,,,,,,,,,20,801,Clouds,few clouds,02d
1503835200,2017-08-27 12:00:00 +0000 UTC,2643743,,,,295.59,294.15,297.15,1019,,,50,2,0,,,,,,,,,20,801,Clouds,few clouds,02d
1503838800,2017-08-27 13:00:00 +0000 UTC,2643743,,,,296.23,295.15,297.15,1018,,,50,2,0,,,,,,,,,20,801,Clouds,few clouds,02d
1503842400,2017-08-27 14:00:00 +0000 UTC,2643743,,,,296.69,295.15,298.15,1018,,,44,2,320,,,,,,,,,20,801,Clouds,few clouds,02d
1503846000,2017-08-27 15:00:00 +0000 UTC,2643743,,,,297.6,296.15,299.15,1018,,,41,2,0,,,,,,,,,48,802,Clouds,scattered clouds,03d
1503849600,2017-08-27 16:00:00 +0000 UTC,2643743,,,,297.87,297.15,299.15,1018,,,41,1,0,,,,,,,,,48,802,Clouds,scattered clouds,03d
1503853200,2017-08-27 17:00:00 +0000 UTC,2643743,,,,297.6,296.15,299.15,1018,,,41,1,0,,,,,,,,,20,801,Clouds,few clouds,02d
1503856800,2017-08-27 18:00:00 +0000 UTC,2643743,,,,297.51,296.15,299.15,1017,,,44,2,10,,,,,,,,,20,801,Clouds,few clouds,02d
1503860400,2017-08-27 19:00:00 +0000 UTC,2643743,,,,296.06,294.15,298.15,1018,,,57,4,90,,,,,,,,,20,801,Clouds,few clouds,02d
1503864000,2017-08-27 20:00:00 +0000 UTC,2643743,,,,293.96,290.15,297.15,1018,,,64,3,80,,,,,,,,,0,800,Clear,Sky is Clear,01n
1503867600,2017-08-27 21:00:00 +0000 UTC,2643743,,,,292.32,289.15,296.15,1019,,,73,3,80,,,,,,,,,0,800,Clear,Sky is Clear,01n
1503871200,2017-08-27 22:00:00 +0000 UTC,2643743,,,,291.01,288.15,294.15,1019,,,77,3,90,,,,,,,,,0,800,Clear,Sky is Clear,01n
1503874800,2017-08-27 23:00:00 +0000 UTC,2643743,,,,290.03,287.15,292.15,1019,,,82,4,90,,,,,,,,,0,721,Haze,haze,50n
1503878400,2017-08-28 00:00:00 +0000 UTC,2643743,,,,289.36,287.15,292.15,1019,,,82,4,80,,,,,,,,,0,721,Haze,haze,50n
1503882000,2017-08-28 01:00:00 +0000 UTC,2643743,,,,288.56,286.15,291.15,1019,,,88,3,100,,,,,,,,,0,721,Haze,haze,50n
1503882000,2017-08-28 01:00:00 +0000 UTC,2643743,,,,288.56,286.15,291.15,1019,,,88,3,100,,,,,,,,,0,701,Mist,mist,50n
1503885600,2017-08-28 02:00:00 +0000 UTC,2643743,,,,288.34,286.15,291.15,1019,,,88,2,90,,,,,,,,,20,741,Fog,fog,50n
1503885600,2017-08-28 02:00:00 +0000 UTC,2643743,,,,288.34,286.15,291.15,1019,,,88,2,90,,,,,,,,,20,701,Mist,mist,50n
1503885600,2017-08-28 02:00:00 +0000 UTC,2643743,,,,288.34,286.15,291.15,1019,,,88,2,90,,,,,,,,,20,721,Haze,haze,50n
1503889200,2017-08-28 03:00:00 +0000 UTC,2643743,,,,287.9,286.15,290.15,1019,,,93,3,100,,,,,,,,,20,721,Haze,haze,50n
1503889200,2017-08-28 03:00:00 +0000 UTC,2643743,,,,287.9,286.15,290.15,1019,,,93,3,100,,,,,,,,,20,741,Fog,fog,50n
1503889200,2017-08-28 03:00:00 +0000 UTC,2643743,,,,287.9,286.15,290.15,1019,,,93,3,100,,,,,,,,,20,701,Mist,mist,50n
1503892800,2017-08-28 04:00:00 +0000 UTC,2643743,,,,287.47,285.15,290.15,1018,,,88,2,120,,,,,,,,,20,721,Haze,haze,50n
1503892800,2017-08-28 04:00:00 +0000 UTC,2643743,,,,287.47,285.15,290.15,1018,,,88,2,120,,,,,,,,,20,701,Mist,mist,50n
1503892800,2017-08-28 04:00:00 +0000 UTC,2643743,,,,287.47,285.15,290.15,1018,,,88,2,120,,,,,,,,,20,741,Fog,fog,50n
1503896400,2017-08-28 05:00:00 +0000 UTC,2643743,,,,287.23,285.15,290.15,1018,,,88,2,100,,,,,,,,,32,721,Haze,haze,50n
1503896400,2017-08-28 05:00:00 +0000 UTC,2643743,,,,287.23,285.15,290.15,1018,,,88,2,100,,,,,,,,,32,701,Mist,mist,50n
1503896400,2017-08-28 05:00:00 +0000 UTC,2643743,,,,287.23,285.15,290.15,1018,,,88,2,100,,,,,,,,,32,741,Fog,fog,50n
1503900000,2017-08-28 06:00:00 +0000 UTC,2643743,,,,287.12,285.15,290.15,1018,,,88,1,50,,,,,,,,,32,721,Haze,haze,50d
1503900000,2017-08-28 06:00:00 +0000 UTC,2643743,,,,287.12,285.15,290.15,1018,,,88,1,50,,,,,,,,,32,701,Mist,mist,50d
1503900000,2017-08-28 06:00:00 +0000 UTC,2643743,,,,287.12,285.15,290.15,1018,,,88,1,50,,,,,,,,,32,741,Fog,fog,50d
1503903600,2017-08-28 07:00:00 +0000 UTC,2643743,,,,287.89,285.15,290.15,1018,,,88,1,30,,,,,,,,,32,721,Haze,haze,50d
1503903600,2017-08-28 07:00:00 +0000 UTC,2643743,,,,287.89,285.15,290.15,1018,,,88,1,30,,,,,,,,,32,701,Mist,mist,50d
1503903600,2017-08-28 07:00:00 +0000 UTC,2643743,,,,287.89,285.15,290.15,1018,,,88,1,30,,,,,,,,,32,741,Fog,fog,50d
1503907200,2017-08-28 08:00:00 +0000 UTC,2643743,,,,289.96,288.15,292.15,1019,,,93,2,90,,,,,,,,,40,741,Fog,fog,50d
1503907200,2017-08-28 08:00:00 +0000 UTC,2643743,,,,289.96,288.15,292.15,1019,,,93,2,90,,,,,,,,,40,701,Mist,mist,50d
1503910800,2017-08-28 09:00:00 +0000 UTC,2643743,,,,292.25,291.15,293.15,1019,,,77,2,80,,,,,,,,,24,721,Haze,haze,50d
1503914400,2017-08-28 10:00:00 +0000 UTC,2643743,,,,294.64,294.15,295.15,1019,,,60,1,0,,,,,,,,,24,801,Clouds,few clouds,02d
1503918000,2017-08-28 11:00:00 +0000 UTC,2643743,,,,296.32,295.15,297.15,1018,,,53,1,0,,,,,,,,,8,800,Clear,sky is clear,02d
1503921600,2017-08-28 12:00:00 +0000 UTC,2643743,,,,297.55,297.15,298.15,1018,,,53,3,210,,,,,,,,,8,800,Clear,sky is clear,02d
1503925200,2017-08-28 13:00:00 +0000 UTC,2643743,,,,298.51,297.15,299.15,1017,,,50,2,240,,,,,,,,,8,800,Clear,sky is clear,02d
1503928800,2017-08-28 14:00:00 +0000 UTC,2643743,,,,299.24,298.15,300.15,1017,,,44,2,0,,,,,,,,,20,801,Clouds,few clouds,02d
1503932400,2017-08-28 15:00:00 +0000 UTC,2643743,,,,299.6,298.15,301.15,1016,,,45,2,220,,,,,,,,,20,801,Clouds,few clouds,02d
1503936000,2017-08-28 16:00:00 +0000 UTC,2643743,,,,299.25,298.15,300.15,1017,,,54,2,240,,,,,,,,,0,800,Clear,Sky is Clear,01d
1503939600,2017-08-28 17:00:00 +0000 UTC,2643743,,,,298.88,297.15,300.15,1015,,,44,2,220,,,,,,,,,24,801,Clouds,few clouds,02d
1503943200,2017-08-28 18:00:00 +0000 UTC,2643743,,,,298.36,297.15,300.15,1015,,,44,3,210,,,,,,,,,24,801,Clouds,few clouds,02d
1503946800,2017-08-28 19:00:00 +0000 UTC,2643743,,,,296.96,295.15,299.15,1015,,,57,4,190,,,,,,,,,24,801,Clouds,few clouds,02d
1503950400,2017-08-28 20:00:00 +0000 UTC,2643743,,,,295.36,294.15,297.15,1015,,,64,4,190,,,,,,,,,0,800,Clear,Sky is Clear,01n
1503954000,2017-08-28 21:00:00 +0000 UTC,2643743,,,,294.14,292.15,296.15,1016,,,69,3,220,,,,,,,,,0,800,Clear,Sky is Clear,01n
1503957600,2017-08-28 22:00:00 +0000 UTC,2643743,,,,292.68,289.15,295.15,1016,,,68,2,230,,,,,,,,,0,800,Clear,Sky is Clear,01n
1503961200,2017-08-28 23:00:00 +0000 UTC,2643743,,,,291.68,288.15,295.15,1015,,,68,3,230,,,,,,,,,0,800,Clear,Sky is Clear,01n
1503964800,2017-08-29 00:00:00 +0000 UTC,2643743,,,,291.52,289.15,294.15,1015,,,73,2,220,,,,,,,,,0,800,Clear,Sky is Clear,01n
1503968400,2017-08-29 01:00:00 +0000 UTC,2643743,,,,290.35,287.15,294.15,1015,,,73,2,230,,,,,,,,,0,800,Clear,Sky is Clear,01n
1503972000,2017-08-29 02:00:00 +0000 UTC,2643743,,,,289.28,287.15,291.15,1015,,,87,1,200,,,,,,,,,20,801,Clouds,few clouds,02n
1503975600,2017-08-29 03:00:00 +0000 UTC,2643743,,,,288.77,286.15,290.15,1015,,,88,1,240,,,,,,,,,20,701,Mist,mist,50n
1503979200,2017-08-29 04:00:00 +0000 UTC,2643743,,,,289.14,287.15,290.15,1014,,,88,1,230,,,,,,,,,20,801,Clouds,few clouds,02n
1503982800,2017-08-29 05:00:00 +0000 UTC,2643743,,,,289.27,288.15,290.15,1014,,,88,1,0,,,,,,,,,0,800,Clear,Sky is Clear,01n
1503986400,2017-08-29 06:00:00 +0000 UTC,2643743,,,,289.14,288.15,291.15,1015,,,88,2,280,,,,,,,,,0,721,Haze,haze,50d
1503990000,2017-08-29 07:00:00 +0000 UTC,2643743,,,,289.14,288.15,291.15,1015,,,82,2,280,,0.38,,,,,,,68,500,Rain,light rain,10d
1503993600,2017-08-29 08:00:00 +0000 UTC,2643743,,,,290.58,288.15,293.15,1014,,,68,2,300,,,,,,,,,56,500,Rain,light rain,10d
1503993600,2017-08-29 08:00:00 +0000 UTC,2643743,,,,290.58,288.15,293.15,1014,,,68,2,300,,,,,,,,,56,721,Haze,haze,50d
1503997200,2017-08-29 09:00:00 +0000 UTC,2643743,,,,291.85,289.15,294.15,1014,,,68,1,0,,,,,,,,,56,721,Haze,haze,50d
1504000800,2017-08-29 10:00:00 +0000 UTC,2643743,,,,293.4,290.15,296.15,1014,,,64,2,250,,,,,,,,,56,803,Clouds,broken clouds,04d
1504004400,2017-08-29 11:00:00 +0000 UTC,2643743,,,,294.31,292.15,297.15,1014,,,60,2,250,,,,,,,,,80,803,Clouds,broken clouds,04d
1504008000,2017-08-29 12:00:00 +0000 UTC,2643743,,,,295.86,294.15,298.15,1013,,,53,3,280,,,,,,,,,75,803,Clouds,broken clouds,04d
1504011600,2017-08-29 13:00:00 +0000 UTC,2643743,,,,297.33,296.15,299.15,1012,,,53,3,220,,,,,,,,,75,803,Clouds,broken clouds,04d
1504015200,2017-08-29 14:00:00 +0000 UTC,2643743,,,,297.64,296.15,299.15,1012,,,53,3,250,,,,,,,,,75,803,Clouds,broken clouds,04d
1504018800,2017-08-29 15:00:00 +0000 UTC,2643743,,,,297.54,296.15,298.15,1012,,,50,5,280,,0.33,,,,,,,92,500,Rain,light rain,10d
1504022400,2017-08-29 16:00:00 +0000 UTC,2643743,,,,297.14,296.15,298.15,1011,,,53,4,270,,0.33,,,,,,,92,500,Rain,light rain,10d
1504026000,2017-08-29 17:00:00 +0000 UTC,2643743,,,,296.59,295.15,298.15,1011,,,53,2,260,,,,,,,,,75,521,Rain,proximity shower rain,09d
1504029600,2017-08-29 18:00:00 +0000 UTC,2643743,,,,295.5,292.15,298.15,1011,,,50,3,290,,,,,,,,,75,803,Clouds,broken clouds,04d
1504033200,2017-08-29 19:00:00 +0000 UTC,2643743,,,,294.64,292.15,297.15,1011,,,60,3,10,,0.95,,,,,,,92,500,Rain,light rain,10d
1504036800,2017-08-29 20:00:00 +0000 UTC,2643743,,,,292.58,289.15,296.15,1011,,,64,3,30,,0.955,,,,,,,100,500,Rain,light rain,10n
1504040400,2017-08-29 21:00:00 +0000 UTC,2643743,,,,291.4,289.15,293.15,1011,,,72,4,350,,0.955,,,,,,,100,500,Rain,light rain,10n
1504044000,2017-08-29 22:00:00 +0000 UTC,2643743,,,,290.79,289.15,292.15,1012,,,77,4,350,,,,,,,,,75,803,Clouds,broken clouds,04n
1504047600,2017-08-29 23:00:00 +0000 UTC,2643743,,,,289.88,288.15,291.15,1012,,,77,4,340,,,,,,,,,90,721,Haze,haze,50n
1504051200,2017-08-30 00:00:00 +0000 UTC,2643743,,,,289.4,287.15,291.15,1011,,,82,4,10,,,,,,,,,90,300,Drizzle,light intensity drizzle,09n
1504051200,2017-08-30 00:00:00 +0000 UTC,2643743,,,,289.4,287.15,291.15,1011,,,82,4,10,,,,,,,,,90,701,Mist,mist,50n
1504054800,2017-08-30 01:00:00 +0000 UTC,2643743,,,,287.78,285.15,290.15,1012,,,93,4,350,,,,,,,,,90,310,Drizzle,light intensity drizzle rain,09n
1504058400,2017-08-30 02:00:00 +0000 UTC,2643743,,,,287.38,285.15,289.15,1011,,,93,3,350,,,,,,,,,90,300,Drizzle,light intensity drizzle,09n
1504058400,2017-08-30 02:00:00 +0000 UTC,2643743,,,,287.38,285.15,289.15,1011,,,93,3,350,,,,,,,,,90,500,Rain,light rain,10n
1504062000,2017-08-30 03:00:00 +0000 UTC,2643743,,,,287.04,285.15,288.15,1011,,,87,4,10,,,,,,,,,90,500,Rain,light rain,10n
1504062000,2017-08-30 03:00:00 +0000 UTC,2643743,,,,287.04,285.15,288.15,1011,,,87,4,10,,,,,,,,,90,311,Drizzle,rain and drizzle,09n
1504065600,2017-08-30 04:00:00 +0000 UTC,2643743,,,,286.9,286.15,287.15,1012,,,87,4,20,,,,,,,,,90,301,Drizzle,drizzle,09n
1504065600,2017-08-30 04:00:00 +0000 UTC,2643743,,,,286.9,286.15,287.15,1012,,,87,4,20,,,,,,,,,90,520,Rain,light intensity shower rain,09n
1504069200,2017-08-30 05:00:00 +0000 UTC,2643743,,,,286.14,284.15,287.15,1011,,,93,2,350,,,,,,,,,90,520,Rain,light intensity shower rain,09n
1504072800,2017-08-30 06:00:00 +0000 UTC,2643743,,,,286.05,285.15,287.15,1011,,,82,3,350,,,,,,,,,75,520,Rain,light intensity shower rain,09d
1504072800,2017-08-30 06:00:00 +0000 UTC,2643743,,,,286.05,285.15,287.15,1011,,,82,3,350,,,,,,,,,75,701,Mist,mist,50d
1504076400,2017-08-30 07:00:00 +0000 UTC,2643743,,,,286.15,285.15,287.15,1012,,,76,3,330,,,,,,,,,90,500,Rain,light rain,10d
1504080000,2017-08-30 08:00:00 +0000 UTC,2643743,,,,286.05,285.15,287.15,1012,,,76,4,350,,,,,,,,,90,804,Clouds,overcast clouds,04d
1504083600,2017-08-30 09:00:00 +0000 UTC,2643743,,,,286.33,285.15,287.15,1013,,,76,2,340,,,,,,,,,75,500,Rain,light rain,10d
1504087200,2017-08-30 10:00:00 +0000 UTC,2643743,,,,286.51,285.15,288.15,1013,,,72,4,340,,,,,,,,,92,521,Rain,shower rain,09d
1504090800,2017-08-30 11:00:00 +0000 UTC,2643743,,,,286.7,285.15,288.15,1013,,,76,4,320,,,,,,,,,40,521,Rain,proximity shower rain,09d
1504094400,2017-08-30 12:00:00 +0000 UTC,2643743,,,,286.55,286.15,287.15,1014,,,76,3,0,,,,,,,,,92,520,Rain,light intensity shower rain,09d
1504098000,2017-08-30 13:00:00 +0000 UTC,2643743,,,,286.33,285.15,287.15,1013,,,76,3,330,,,,,,,,,92,500,Rain,light rain,10d
1504101600,2017-08-30 14:00:00 +0000 UTC,2643743,,,,286.06,285.15,287.15,1014,,,82,3,310,,,,,,,,,92,521,Rain,proximity shower rain,09d
1504105200,2017-08-30 15:00:00 +0000 UTC,2643743,,,,286.15,285.15,287.15,1014,,,82,1,0,,,,,,,,,92,501,Rain,moderate rain,10d
1504108800,2017-08-30 16:00:00 +0000 UTC,2643743,,,,286.15,285.15,287.15,1013,,,82,2,340,,,,,,,,,40,501,Rain,moderate rain,10d
1504112400,2017-08-30 17:00:00 +0000 UTC,2643743,,,,286.25,285.15,288.15,1013,,,82,1,0,,,,,,,,,40,500,Rain,light rain,10d
1504116000,2017-08-30 18:00:00 +0000 UTC,2643743,,,,286.34,285.15,288.15,1014,,,82,1,0,,,,,,,,,75,500,Rain,light rain,10d
1504119600,2017-08-30 19:00:00 +0000 UTC,2643743,,,,286.34,285.15,287.15,1014,,,87,1,0,,,,,,,,,40,500,Rain,light rain,10d
1504123200,2017-08-30 20:00:00 +0000 UTC,2643743,,,,285.88,284.15,287.15,1014,,,82,2,290,,,,,,,,,8,520,Rain,light intensity shower rain,09n
1504126800,2017-08-30 21:00:00 +0000 UTC,2643743,,,,285.33,284.15,287.15,1014,,,76,1,300,,,,,,,,,8,500,Rain,light rain,10n
1504130400,2017-08-30 22:00:00 +0000 UTC,2643743,,,,285.14,283.15,287.15,1014,,,82,3,230,,0.36,,,,,,,8,500,Rain,light rain,10n
1504134000,2017-08-30 23:00:00 +0000 UTC,2643743,,,,284.77,283.15,286.15,1015,,,87,2,230,,,,,,,,,8,701,Mist,mist,50n
1504137600,2017-08-31 00:00:00 +0000 UTC,2643743,,,,284.64,282.15,286.15,1015,,,87,3,220,,,,,,,,,8,701,Mist,mist,50n
1504141200,2017-08-31 01:00:00 +0000 UTC,2643743,,,,284.03,282.15,286.15,1014,,,87,3,230,,,,,,,,,8,741,Fog,fog,50n
1504141200,2017-08-31 01:00:00 +0000 UTC,2643743,,,,284.03,282.15,286.15,1014,,,87,3,230,,,,,,,,,8,701,Mist,mist,50n
1504144800,2017-08-31 02:00:00 +0000 UTC,2643743,,,,283.52,282.15,285.15,1014,,,93,3,230,,,,,,,,,0,741,Fog,fog,50n
1504148400,2017-08-31 03:00:00 +0000 UTC,2643743,,,,283.14,281.15,285.15,1014,,,93,2,240,,,,,,,,,0,741,Fog,fog,50n
1504148400,2017-08-31 03:00:00 +0000 UTC,2643743,,,,283.14,281.15,285.15,1014,,,93,2,240,,,,,,,,,0,701,Mist,mist,50n
1504152000,2017-08-31 04:00:00 +0000 UTC,2643743,,,,282.41,280.15,284.15,1015,,,93,2,220,,,,,,,,,0,741,Fog,fog,50n
1504152000,2017-08-31 04:00:00 +0000 UTC,2643743,,,,282.41,280.15,284.15,1015,,,93,2,220,,,,,,,,,0,701,Mist,mist,50n
1504155600,2017-08-31 05:00:00 +0000 UTC,2643743,,,,281.69,279.15,284.15,1015,,,93,3,230,,,,,,,,,0,741,Fog,fog,50n
1504155600,2017-08-31 05:00:00 +0000 UTC,2643743,,,,281.69,279.15,284.15,1015,,,93,3,230,,,,,,,,,0,701,Mist,mist,50n
1504159200,2017-08-31 06:00:00 +0000 UTC,2643743,,,,281.74,279.15,284.15,1016,,,93,3,230,,,,,,,,,0,741,Fog,fog,50d
