,dt_iso,weather_main,temp,humidity,wind_speed
17622,2017-08-20 16:00:00,"('Clouds',)",292.69,49,4
17626,2017-08-20 17:00:00,"('Clouds',)",292.33,43,4
17630,2017-08-20 18:00:00,"('Rain',)",291.97,49,4
17634,2017-08-20 19:00:00,"('Rain',)",290.44,63,5
17638,2017-08-20 20:00:00,"('Rain',)",288.68,68,4
17642,2017-08-20 21:00:00,"('Drizzle', 'Rain')",287.74,77,6
17646,2017-08-20 22:00:00,"('Drizzle', 'Rain')",287.25,82,4
17650,2017-08-20 23:00:00,"('Drizzle', 'Rain')",286.94,87,4
17654,2017-08-21 00:00:00,"('Drizzle', 'Rain')",287.15,87,1
17658,2017-08-21 01:00:00,"('Drizzle', 'Rain')",287.04,87,2
17660,2017-08-21 02:00:00,"('Mist', 'Drizzle', 'Rain')",287.04,87,2
17664,2017-08-21 03:00:00,"('Mist', 'Drizzle', 'Rain')",287.04,87,3
17668,2017-08-21 04:00:00,"('Mist', 'Drizzle', 'Rain')",287.04,87,2
17672,2017-08-21 05:00:00,"('Haze', 'Mist', 'Drizzle')",287.04,93,4
17676,2017-08-21 06:00:00,"('Mist', 'Fog', 'Drizzle')",287.15,93,5
17678,2017-08-21 07:00:00,"('Mist', 'Fog', 'Drizzle')",287.15,93,5
17682,2017-08-21 08:00:00,"('Mist', 'Fog', 'Drizzle', 'Rain')",287.75,93,4
17686,2017-08-21 09:00:00,"('Mist', 'Drizzle')",287.88,100,5
17690,2017-08-21 10:00:00,"('Mist', 'Drizzle')",288.75,93,5
17694,2017-08-21 11:00:00,"('Mist',)",289.15,93,3
17698,2017-08-21 12:00:00,"('Clouds',)",289.95,93,2
17702,2017-08-21 13:00:00,"('Clouds',)",290.52,82,3
17706,2017-08-21 14:00:00,"('Clouds',)",290.97,82,3
17710,2017-08-21 15:00:00,"('Drizzle',)",291.26,82,4
17714,2017-08-21 16:00:00,"('Haze', 'Drizzle', 'Rain')",291.66,82,3
17718,2017-08-21 17:00:00,"('Drizzle',)",291.85,77,3
17722,2017-08-21 18:00:00,"('Clouds',)",291.51,82,3
17726,2017-08-21 19:00:00,"('Mist', 'Drizzle')",291.52,82,2
17730,2017-08-21 20:00:00,"('Mist',)",291.65,82,3
17734,2017-08-21 21:00:00,"('Mist',)",291.15,82,3
17738,2017-08-21 22:00:00,"('Mist', 'Rain')",290.96,88,3
17742,2017-08-21 23:00:00,"('Mist',)",290.45,88,2
17746,2017-08-22 00:00:00,"('Mist',)",290.37,88,2
17748,2017-08-22 01:00:00,"('Mist',)",290.37,88,2
17750,2017-08-22 02:00:00,"('Mist', 'Fog')",290.37,88,2
17754,2017-08-22 03:00:00,"('Haze', 'Mist', 'Fog')",290.37,88,1
17758,2017-08-22 04:00:00,"('Haze', 'Fog', 'Mist')",290.26,88,2
17762,2017-08-22 05:00:00,"('Haze', 'Fog', 'Mist')",290.15,88,2
17764,2017-08-22 06:00:00,"('Mist', 'Fog', 'Drizzle')",290.15,88,2
17768,2017-08-22 07:00:00,"('Haze', 'Mist', 'Fog')",289.85,88,2
17772,2017-08-22 08:00:00,"('Haze', 'Mist')",289.87,88,2
17776,2017-08-22 09:00:00,"('Mist',)",290.55,82,1
17780,2017-08-22 10:00:00,"('Clouds',)",290.96,77,2
17784,2017-08-22 11:00:00,"('Clouds',)",291.69,82,0
17788,2017-08-22 12:00:00,"('Clouds',)",292.51,82,2
17792,2017-08-22 13:00:00,"('Clouds',)",293.74,73,2
17796,2017-08-22 14:00:00,"('Clouds',)",294.45,73,3
17800,2017-08-22 15:00:00,"('Clouds',)",294.7,68,4
17804,2017-08-22 16:00:00,"('Clouds',)",294.55,69,7
17808,2017-08-22 17:00:00,"('Clouds',)",294.95,68,6
17812,2017-08-22 18:00:00,"('Clouds',)",294.35,68,6
17816,2017-08-22 19:00:00,"('Rain',)",293.98,68,6
17820,2017-08-22 20:00:00,"('Rain',)",292.8,72,5
17824,2017-08-22 21:00:00,"('Thunderstorm', 'Rain')",291.65,82,5
17828,2017-08-22 22:00:00,"('Rain',)",291.36,82,4
17832,2017-08-22 23:00:00,"('Rain',)",290.76,88,5
17836,2017-08-23 00:00:00,"('Haze', 'Rain')",290.35,88,7
17840,2017-08-23 01:00:00,"('Haze', 'Mist')",290.28,88,4
17844,2017-08-23 02:00:00,"('Haze', 'Mist')",289.78,88,4
17848,2017-08-23 03:00:00,"('Haze', 'Mist', 'Rain')",289.7,88,4
17852,2017-08-23 04:00:00,"('Haze', 'Mist')",289.49,93,3
17856,2017-08-23 05:00:00,"('Haze', 'Mist')",289.38,93,4
17860,2017-08-23 06:00:00,"('Haze', 'Mist')",289.15,93,4
17864,2017-08-23 07:00:00,"('Haze', 'Mist')",289.44,93,2
17868,2017-08-23 08:00:00,"('Haze', 'Mist')",290.33,93,2
17872,2017-08-23 09:00:00,"('Haze', 'Mist', 'Drizzle')",291.32,82,2
17876,2017-08-23 10:00:00,"('Haze', 'Mist')",292.41,77,2
17880,2017-08-23 11:00:00,"('Clouds',)",292.64,83,5
17884,2017-08-23 12:00:00,"('Clouds',)",292.94,83,5
17888,2017-08-23 13:00:00,"('Clouds',)",292.85,82,6
17892,2017-08-23 14:00:00,"('Clouds',)",293.14,73,5
17896,2017-08-23 15:00:00,"('Clouds',)",293.55,68,6
17900,2017-08-23 16:00:00,"('Clouds',)",293.78,60,6
17904,2017-08-23 17:00:00,"('Clouds',)",293.78,56,7
17908,2017-08-23 18:00:00,"('Clouds',)",293.6,56,7
17912,2017-08-23 19:00:00,"('Clouds',)",292.78,56,7
17916,2017-08-23 20:00:00,"('Clouds',)",292.06,60,6
17920,2017-08-23 21:00:00,"('Clouds',)",291.24,60,5
17924,2017-08-23 22:00:00,"('Clouds',)",290.14,63,5
17928,2017-08-23 23:00:00,"('Clouds',)",289.54,68,4
17932,2017-08-24 00:00:00,"('Clouds',)",289.04,68,5
17936,2017-08-24 01:00:00,"('Clouds',)",288.02,72,5
17940,2017-08-24 02:00:00,"('Clear',)",287.13,77,5
17944,2017-08-24 03:00:00,"('Clear',)",286.58,77,5
17948,2017-08-24 04:00:00,"('Clear',)",285.91,87,4
17952,2017-08-24 05:00:00,"('Fog',)",285.69,87,4
17956,2017-08-24 06:00:00,"('Fog', 'Mist')",286.14,87,3
17960,2017-08-24 07:00:00,"('Clouds',)",285.84,87,3
17964,2017-08-24 08:00:00,"('Clouds',)",287.13,82,3
17968,2017-08-24 09:00:00,"('Clouds',)",287.64,87,4
17972,2017-08-24 10:00:00,"('Clouds',)",289.59,72,4
17976,2017-08-24 11:00:00,"('Clouds',)",290.6,72,3
17980,2017-08-24 12:00:00,"('Clouds',)",291.78,60,5
17984,2017-08-24 13:00:00,"('Clouds',)",292.15,56,5
17988,2017-08-24 14:00:00,"('Clouds',)",292.32,52,5
17992,2017-08-24 15:00:00,"('Clouds',)",292.55,60,5
17996,2017-08-24 16:00:00,"('Clouds',)",292.94,52,5
18000,2017-08-24 17:00:00,"('Clouds',)",293.24,52,5
18004,2017-08-24 18:00:00,"('Clouds',)",292.97,52,5
18008,2017-08-24 19:00:00,"('Clouds',)",292.65,56,4
18012,2017-08-24 20:00:00,"('Clouds',)",291.97,56,4
18016,2017-08-24 21:00:00,"('Clouds',)",290.24,56,3
18020,2017-08-24 22:00:00,"('Clouds',)",289.24,63,3
18024,2017-08-24 23:00:00,"('Clouds',)",288.24,72,3
18028,2017-08-25 00:00:00,"('Clouds',)",287.79,77,2
18032,2017-08-25 01:00:00,"('Clouds',)",287.01,82,3
18036,2017-08-25 02:00:00,"('Clouds',)",286.27,82,1
18040,2017-08-25 03:00:00,"('Fog',)",286.77,87,2
18044,2017-08-25 04:00:00,"('Fog',)",285.14,87,0
18048,2017-08-25 05:00:00,"('Mist', 'Fog')",284.27,93,1
18052,2017-08-25 06:00:00,"('Fog',)",283.62,93,0
18056,2017-08-25 07:00:00,"('Fog',)",283.46,93,1
18060,2017-08-25 08:00:00,"('Clear',)",284.23,87,1
18064,2017-08-25 09:00:00,"('Clear',)",287.33,82,1
18068,2017-08-25 10:00:00,"('Clear',)",289.23,77,2
18072,2017-08-25 11:00:00,"('Clouds',)",291.14,63,1
18076,2017-08-25 12:00:00,"('Clouds',)",292.14,60,1
18080,2017-08-25 13:00:00,"('Clouds',)",293.23,56,1
18084,2017-08-25 14:00:00,"('Clouds',)",294.32,53,2
18088,2017-08-25 15:00:00,"('Clouds',)",295.45,49,2
18092,2017-08-25 16:00:00,"('Clouds',)",295.6,49,2
18096,2017-08-25 17:00:00,"('Clouds',)",295.88,47,2
18100,2017-08-25 18:00:00,"('Clouds',)",295.78,47,2
18104,2017-08-25 19:00:00,"('Clouds',)",295.33,53,2
18108,2017-08-25 20:00:00,"('Clouds',)",294.24,60,4
18112,2017-08-25 21:00:00,"('Clouds',)",291.7,64,4
18116,2017-08-25 22:00:00,"('Clouds',)",290.96,68,2
18120,2017-08-25 23:00:00,"('Clouds',)",289.63,68,2
18124,2017-08-26 00:00:00,"('Clouds',)",288.36,72,2
18128,2017-08-26 01:00:00,"('Clouds',)",287.5,82,1
18132,2017-08-26 02:00:00,"('Clouds',)",287.21,77,1
18136,2017-08-26 03:00:00,"('Clouds',)",286.85,77,1
18140,2017-08-26 04:00:00,"('Haze',)",286.99,77,2
18144,2017-08-26 05:00:00,"('Clouds',)",286.79,77,1
18148,2017-08-26 06:00:00,"('Fog',)",286.25,82,1
18152,2017-08-26 07:00:00,"('Clouds',)",286.63,82,1
18156,2017-08-26 08:00:00,"('Clouds',)",286.75,87,1
18160,2017-08-26 09:00:00,"('Clouds',)",289.22,72,2
18164,2017-08-26 10:00:00,"('Clouds',)",291.13,72,2
18168,2017-08-26 11:00:00,"('Clouds',)",292.77,60,1
18172,2017-08-26 12:00:00,"('Clouds',)",294.32,53,2
18176,2017-08-26 13:00:00,"('Clouds',)",295.05,46,2
18180,2017-08-26 14:00:00,"('Clouds',)",295.77,44,2
18184,2017-08-26 15:00:00,"('Clouds',)",296.05,41,3
18188,2017-08-26 16:00:00,"('Clouds',)",296.41,41,2
18192,2017-08-26 17:00:00,"('Clouds',)",296.6,47,3
18196,2017-08-26 18:00:00,"('Clouds',)",296.54,44,2
18200,2017-08-26 19:00:00,"('Clouds',)",295.69,50,2
18204,2017-08-26 20:00:00,"('Clouds',)",294.69,53,3
18208,2017-08-26 21:00:00,"('Clouds',)",293.64,53,1
18212,2017-08-26 22:00:00,"('Clouds',)",292.53,56,1
18216,2017-08-26 23:00:00,"('Clouds',)",291.45,60,1
18220,2017-08-27 00:00:00,"('Clouds',)",291.01,68,1
18224,2017-08-27 01:00:00,"('Clouds',)",289.51,72,1
18228,2017-08-27 02:00:00,"('Clear',)",288.69,77,1
18232,2017-08-27 03:00:00,"('Clear',)",288.23,77,1
18236,2017-08-27 04:00:00,"('Haze', 'Fog')",288.02,82,1
18240,2017-08-27 05:00:00,"('Haze',)",288.46,72,2
18244,2017-08-27 06:00:00,"('Haze', 'Fog', 'Rain')",288.02,77,1
18248,2017-08-27 07:00:00,"('Clouds',)",287.91,72,2
18252,2017-08-27 08:00:00,"('Clouds',)",288.43,72,1
18256,2017-08-27 09:00:00,"('Clouds',)",289.94,68,2
18260,2017-08-27 10:00:00,"('Clouds',)",292.33,68,2
18264,2017-08-27 11:00:00,"('Clouds',)",292.96,64,1
18268,2017-08-27 12:00:00,"('Clouds',)",294.41,56,1
18272,2017-08-27 13:00:00,"('Clouds',)",295.59,50,2
18276,2017-08-27 14:00:00,"('Clouds',)",296.23,50,2
18280,2017-08-27 15:00:00,"('Clouds',)",296.69,44,2
18284,2017-08-27 16:00:00,"('Clouds',)",297.6,41,2
18288,2017-08-27 17:00:00,"('Clouds',)",297.87,41,1
18292,2017-08-27 18:00:00,"('Clouds',)",297.6,41,1
18296,2017-08-27 19:00:00,"('Clouds',)",297.51,44,2
18300,2017-08-27 20:00:00,"('Clear',)",296.06,57,4
18304,2017-08-27 21:00:00,"('Clear',)",293.96,64,3
18308,2017-08-27 22:00:00,"('Clear',)",292.32,73,3
18312,2017-08-27 23:00:00,"('Haze',)",291.01,77,3
18316,2017-08-28 00:00:00,"('Haze',)",290.03,82,4
18320,2017-08-28 01:00:00,"('Haze', 'Mist')",289.36,82,4
18324,2017-08-28 02:00:00,"('Haze', 'Fog', 'Mist')",288.56,88,3
18328,2017-08-28 03:00:00,"('Haze', 'Fog', 'Mist')",288.34,88,2
18332,2017-08-28 04:00:00,"('Haze', 'Mist', 'Fog')",287.9,93,3
18336,2017-08-28 05:00:00,"('Haze', 'Mist', 'Fog')",287.47,88,2
18340,2017-08-28 06:00:00,"('Haze', 'Mist', 'Fog')",287.23,88,2
18344,2017-08-28 07:00:00,"('Haze', 'Mist', 'Fog')",287.12,88,1
18348,2017-08-28 08:00:00,"('Fog', 'Mist')",287.89,88,1
18352,2017-08-28 09:00:00,"('Haze',)",289.96,93,2
18356,2017-08-28 10:00:00,"('Clouds',)",292.25,77,2
18360,2017-08-28 11:00:00,"('Clear',)",294.64,60,1
18364,2017-08-28 12:00:00,"('Clear',)",296.32,53,1
18368,2017-08-28 13:00:00,"('Clear',)",297.55,53,3
18372,2017-08-28 14:00:00,"('Clouds',)",298.51,50,2
18376,2017-08-28 15:00:00,"('Clouds',)",299.24,44,2
18380,2017-08-28 16:00:00,"('Clear',)",299.6,45,2
18384,2017-08-28 17:00:00,"('Clouds',)",299.25,54,2
18388,2017-08-28 18:00:00,"('Clouds',)",298.88,44,2
18392,2017-08-28 19:00:00,"('Clouds',)",298.36,44,3
18396,2017-08-28 20:00:00,"('Clear',)",296.96,57,4
18400,2017-08-28 21:00:00,"('Clear',)",295.36,64,4
18404,2017-08-28 22:00:00,"('Clear',)",294.14,69,3
18408,2017-08-28 23:00:00,"('Clear',)",292.68,68,2
18412,2017-08-29 00:00:00,"('Clear',)",291.68,68,3
18416,2017-08-29 01:00:00,"('Clear',)",291.52,73,2
18420,2017-08-29 02:00:00,"('Clouds',)",290.35,73,2
18424,2017-08-29 03:00:00,"('Mist',)",289.28,87,1
18428,2017-08-29 04:00:00,"('Clouds',)",288.77,88,1
18432,2017-08-29 05:00:00,"('Clear',)",289.14,88,1
18436,2017-08-29 06:00:00,"('Haze',)",289.27,88,1
18440,2017-08-29 07:00:00,"('Rain',)",289.14,88,2
18444,2017-08-29 08:00:00,"('Haze', 'Rain')",289.14,82,2
18448,2017-08-29 09:00:00,"('Haze',)",290.58,68,2
18452,2017-08-29 10:00:00,"('Clouds',)",291.85,68,1
18456,2017-08-29 11:00:00,"('Clouds',)",293.4,64,2
18460,2017-08-29 12:00:00,"('Clouds',)",294.31,60,2
18464,2017-08-29 13:00:00,"('Clouds',)",295.86,53,3
18468,2017-08-29 14:00:00,"('Clouds',)",297.33,53,3
18472,2017-08-29 15:00:00,"('Rain',)",297.64,53,3
18476,2017-08-29 16:00:00,"('Rain',)",297.54,50,5
18480,2017-08-29 17:00:00,"('Rain',)",297.14,53,4
18484,2017-08-29 18:00:00,"('Clouds',)",296.59,53,2
18488,2017-08-29 19:00:00,"('Rain',)",295.5,50,3
18492,2017-08-29 20:00:00,"('Rain',)",294.64,60,3
18496,2017-08-29 21:00:00,"('Rain',)",292.58,64,3
18500,2017-08-29 22:00:00,"('Clouds',)",291.4,72,4
18504,2017-08-29 23:00:00,"('Haze',)",290.79,77,4
18508,2017-08-30 00:00:00,"('Mist', 'Drizzle')",289.88,77,4
18512,2017-08-30 01:00:00,"('Drizzle',)",289.4,82,4
18516,2017-08-30 02:00:00,"('Drizzle', 'Rain')",287.78,93,4
18520,2017-08-30 03:00:00,"('Drizzle', 'Rain')",287.38,93,3
18524,2017-08-30 04:00:00,"('Drizzle', 'Rain')",287.04,87,4
18528,2017-08-30 05:00:00,"('Rain',)",286.9,87,4
18532,2017-08-30 06:00:00,"('Mist', 'Rain')",286.14,93,2
18536,2017-08-30 07:00:00,"('Rain',)",286.05,82,3
18540,2017-08-30 08:00:00,"('Clouds',)",286.15,76,3
18544,2017-08-30 09:00:00,"('Rain',)",286.05,76,4
18548,2017-08-30 10:00:00,"('Rain',)",286.33,76,2
18552,2017-08-30 11:00:00,"('Rain',)",286.51,72,4
18556,2017-08-30 12:00:00,"('Rain',)",286.7,76,4
18560,2017-08-30 13:00:00,"('Rain',)",286.55,76,3
18564,2017-08-30 14:00:00,"('Rain',)",286.33,76,3
18568,2017-08-30 15:00:00,"('Rain',)",286.06,82,3
18572,2017-08-30 16:00:00,"('Rain',)",286.15,82,1
18576,2017-08-30 17:00:00,"('Rain',)",286.15,82,2
18580,2017-08-30 18:00:00,"('Rain',)",286.25,82,1
18584,2017-08-30 19:00:00,"('Rain',)",286.34,82,1
18588,2017-08-30 20:00:00,"('Rain',)",286.34,87,1
18592,2017-08-30 21:00:00,"('Rain',)",285.88,82,2
18596,2017-08-30 22:00:00,"('Rain',)",285.33,76,1
18600,2017-08-30 23:00:00,"('Mist',)",285.14,82,3
18604,2017-08-31 00:00:00,"('Mist',)",284.77,87,2
18608,2017-08-31 01:00:00,"('Fog', 'Mist')",284.64,87,3
18612,2017-08-31 02:00:00,"('Fog',)",284.03,87,3
18616,2017-08-31 03:00:00,"('Fog', 'Mist')",283.52,93,3
18620,2017-08-31 04:00:00,"('Fog', 'Mist')",283.14,93,2
18624,2017-08-31 05:00:00,"('Fog', 'Mist')",282.41,93,2
18628,2017-08-31 06:00:00,"('Fog', 'Mist')",281.69,93,3
18632,2017-08-31 07:00:00,"('Fog', 'Mist')",281.74,93,3
18636,2017-08-31 08:00:00,"('Mist', 'Fog')",282.23,87,3
18640,2017-08-31 09:00:00,"('Clear',)",284.68,82,3
18644,2017-08-31 10:00:00,"('Clear',)",286.96,77,3
18648,2017-08-31 11:00:00,"('Rain',)",288.95,72,3
18652,2017-08-31 12:00:00,"('Thunderstorm',)",289.84,63,2
18656,2017-08-31 13:00:00,"('Rain',)",290.64,55,1
18660,2017-08-31 14:00:00,"('Rain',)",289.8,72,5
18664,2017-08-31 15:00:00,"('Rain',)",291.24,55,3
18668,2017-08-31 16:00:00,"('Thunderstorm', 'Rain')",291.24,49,2
18672,2017-08-31 17:00:00,"('Rain',)",291.51,49,3
18676,2017-08-31 18:00:00,"('Clouds',)",291.43,49,3
18680,2017-08-31 19:00:00,"('Rain',)",291.15,45,3
18684,2017-08-31 20:00:00,"('Clouds',)",290.16,52,3
18688,2017-08-31 21:00:00,"('Clouds',)",288.51,63,3
18692,2017-08-31 22:00:00,"('Clouds',)",287.51,67,2
18696,2017-08-31 23:00:00,"('Rain',)",286.74,67,1
18700,2017-09-01 00:00:00,"('Clear',)",285.59,76,1
18704,2017-09-01 01:00:00,"('Clear',)",284.91,72,1
18708,2017-09-01 02:00:00,"('Clear',)",284.48,76,1
18712,2017-09-01 03:00:00,"('Fog',)",284.15,82,2
18716,2017-09-01 04:00:00,"('Fog',)",283.58,82,2
18720,2017-09-01 05:00:00,"('Fog',)",283.25,87,1
18724,2017-09-01 06:00:00,"('Fog',)",282.59,93,1
18728,2017-09-01 07:00:00,"('Fog',)",282.34,87,1
18732,2017-09-01 08:00:00,"('Clear',)",283.54,87,1
18736,2017-09-01 09:00:00,"('Clear',)",285.44,76,1
18740,2017-09-01 10:00:00,"('Clear',)",287.44,72,2
18744,2017-09-01 11:00:00,"('Clear',)",289.44,63,3
18748,2017-09-01 12:00:00,"('Clouds',)",290.65,59,3
18752,2017-09-01 13:00:00,"('Clouds',)",291.55,52,2
18756,2017-09-01 14:00:00,"('Clear',)",291.96,52,3
18760,2017-09-01 15:00:00,"('Clear',)",292.51,45,2
18764,2017-09-01 16:00:00,"('Clear',)",292.78,40,3
18768,2017-09-01 17:00:00,"('Clouds',)",292.69,40,3
18772,2017-09-01 18:00:00,"('Clouds',)",292.6,42,3
18776,2017-09-01 19:00:00,"('Clouds',)",292.06,45,4
18780,2017-09-01 20:00:00,"('Clouds',)",291.15,52,2
18784,2017-09-01 21:00:00,"('Clouds',)",290.05,48,1
18788,2017-09-01 22:00:00,"('Thunderstorm', 'Rain')",289.23,52,2
18792,2017-09-01 23:00:00,"('Thunderstorm', 'Rain')",288.03,55,4
18796,2017-09-02 00:00:00,"('Thunderstorm',)",286.69,72,2
18800,2017-09-02 01:00:00,"('Thunderstorm', 'Rain')",285.68,77,3
18804,2017-09-02 02:00:00,"('Clear',)",285.68,71,1
18808,2017-09-02 03:00:00,"('Clear',)",285.14,76,1
18812,2017-09-02 04:00:00,"('Clear',)",284.39,76,1
18816,2017-09-02 05:00:00,"('Clear',)",284.02,76,2
18820,2017-09-02 06:00:00,"('Mist', 'Fog')",283.26,82,2
18824,2017-09-02 07:00:00,"('Fog',)",283.26,87,1
18828,2017-09-02 08:00:00,"('Clear',)",283.58,82,1
18832,2017-09-02 09:00:00,"('Clear',)",284.94,76,2
18836,2017-09-02 10:00:00,"('Clouds',)",287.33,67,1
18840,2017-09-02 11:00:00,"('Clouds',)",288.86,63,2
18844,2017-09-02 12:00:00,"('Clouds',)",290.23,52,1
18848,2017-09-02 13:00:00,"('Clouds',)",290.74,55,1
18852,2017-09-02 14:00:00,"('Clouds',)",291.59,45,2
18856,2017-09-02 15:00:00,"('Clouds',)",292.26,48,1
18860,2017-09-02 16:00:00,"('Clouds',)",292.87,40,1
18864,2017-09-02 17:00:00,"('Clouds',)",292.97,40,2
18868,2017-09-02 18:00:00,"('Haze',)",292.87,40,2
18872,2017-09-02 19:00:00,"('Clouds',)",292.15,42,1
18876,2017-09-02 20:00:00,"('Clouds',)",290.34,48,2
18880,2017-09-02 21:00:00,"('Clouds',)",289.05,59,3
18884,2017-09-02 22:00:00,"('Clouds',)",288.58,67,4
18888,2017-09-02 23:00:00,"('Clouds',)",287.76,72,2
18892,2017-09-03 00:00:00,"('Clouds',)",286.46,77,3
18896,2017-09-03 01:00:00,"('Clouds',)",285.58,77,2
18900,2017-09-03 02:00:00,"('Clouds',)",284.23,82,1
18904,2017-09-03 03:00:00,"('Clouds',)",283.65,93,1
18908,2017-09-03 04:00:00,"('Haze', 'Mist')",283.27,93,2
18912,2017-09-03 05:00:00,"('Haze', 'Mist')",283.47,87,3
18916,2017-09-03 06:00:00,"('Haze', 'Mist')",283.03,93,2
18920,2017-09-03 07:00:00,"('Mist',)",283.41,93,2
18924,2017-09-03 08:00:00,"('Clouds',)",284.16,93,3
18928,2017-09-03 09:00:00,"('Clouds',)",286.64,77,3
18932,2017-09-03 10:00:00,"('Rain',)",287.94,77,4
18936,2017-09-03 11:00:00,"('Rain',)",288.94,72,5
18940,2017-09-03 12:00:00,"('Rain',)",289.68,68,4
18944,2017-09-03 13:00:00,"('Rain',)",290.04,59,5
18948,2017-09-03 14:00:00,"('Rain',)",289.67,59,5
18952,2017-09-03 15:00:00,"('Drizzle', 'Rain')",288.23,52,5
18956,2017-09-03 16:00:00,"('Drizzle', 'Rain')",287.63,55,5
18960,2017-09-03 17:00:00,"('Drizzle', 'Rain')",287.43,59,5
18964,2017-09-03 18:00:00,"('Drizzle', 'Rain')",287.34,59,4
18968,2017-09-03 19:00:00,"('Drizzle', 'Rain')",286.85,77,5
18972,2017-09-03 20:00:00,"('Drizzle', 'Rain')",286.65,77,5
18976,2017-09-03 21:00:00,"('Mist', 'Drizzle', 'Rain')",286.93,87,4
18980,2017-09-03 22:00:00,"('Drizzle', 'Rain')",286.65,87,4
18984,2017-09-03 23:00:00,"('Drizzle', 'Rain')",287.27,82,4
18988,2017-09-04 00:00:00,"('Drizzle', 'Rain')",287.15,87,3
18992,2017-09-04 01:00:00,"('Mist', 'Drizzle', 'Rain')",287.04,87,3
18996,2017-09-04 02:00:00,"('Drizzle', 'Rain')",287.04,87,2
19000,2017-09-04 03:00:00,"('Mist', 'Drizzle', 'Rain')",287.26,93,3
19004,2017-09-04 04:00:00,"('Drizzle', 'Rain')",287.28,100,3
19008,2017-09-04 05:00:00,"('Mist', 'Drizzle', 'Rain')",287.77,93,2
19012,2017-09-04 06:00:00,"('Mist', 'Drizzle', 'Rain')",287.82,93,2
19016,2017-09-04 07:00:00,"('Mist', 'Drizzle', 'Rain')",287.93,100,2
19020,2017-09-04 08:00:00,"('Mist', 'Drizzle')",288.51,93,2
19024,2017-09-04 09:00:00,"('Mist', 'Drizzle')",289.15,88,2
19028,2017-09-04 10:00:00,"('Mist', 'Rain')",290.05,88,4
19032,2017-09-04 11:00:00,"('Mist', 'Drizzle')",291.15,88,2
19036,2017-09-04 12:00:00,"('Drizzle',)",291.25,88,4
19040,2017-09-04 13:00:00,"('Drizzle', 'Rain')",292.35,82,3
19044,2017-09-04 14:00:00,"('Drizzle', 'Rain')",293.15,77,3
19048,2017-09-04 15:00:00,"('Mist', 'Drizzle', 'Rain')",293.25,83,4
19052,2017-09-04 16:00:00,"('Rain',)",293.88,73,4
19056,2017-09-04 17:00:00,"('Rain',)",294.24,78,5
19060,2017-09-04 18:00:00,"('Rain',)",293.97,73,4
19064,2017-09-04 19:00:00,"('Clouds',)",292.98,77,5
19068,2017-09-04 20:00:00,"('Rain',)",292.15,82,5
19072,2017-09-04 21:00:00,"('Drizzle',)",291.24,82,5
19076,2017-09-04 22:00:00,"('Clouds',)",290.94,82,6
19080,2017-09-04 23:00:00,"('Clouds',)",290.81,88,5
19084,2017-09-05 00:00:00,"('Clouds',)",290.59,93,4
19088,2017-09-05 01:00:00,"('Clouds',)",290.26,82,4
19092,2017-09-05 02:00:00,"('Clouds',)",290.03,82,4
19096,2017-09-05 03:00:00,"('Clouds',)",290.02,82,3
19100,2017-09-05 04:00:00,"('Rain',)",289.92,82,5
19104,2017-09-05 05:00:00,"('Drizzle',)",289.7,82,3
19108,2017-09-05 06:00:00,"('Mist', 'Drizzle')",289.7,82,4
19112,2017-09-05 07:00:00,"('Mist', 'Drizzle')",289.04,88,4
19116,2017-09-05 08:00:00,"('Mist', 'Drizzle', 'Rain')",288.95,93,6
19120,2017-09-05 09:00:00,"('Rain',)",289.35,88,4
19124,2017-09-05 10:00:00,"('Drizzle', 'Rain')",290.68,72,5
19128,2017-09-05 11:00:00,"('Drizzle', 'Rain')",291.05,77,4
19132,2017-09-05 12:00:00,"('Drizzle', 'Rain')",291.23,77,4
19136,2017-09-05 13:00:00,"('Drizzle',)",291.69,72,5
19140,2017-09-05 14:00:00,"('Drizzle', 'Rain')",291.88,72,5
19144,2017-09-05 15:00:00,"('Drizzle', 'Rain')",292.65,68,6
19148,2017-09-05 16:00:00,"('Drizzle', 'Rain')",292.24,68,5
19152,2017-09-05 17:00:00,"('Drizzle', 'Rain')",291.88,77,5
19156,2017-09-05 18:00:00,"('Drizzle', 'Rain')",291.33,93,3
19160,2017-09-05 19:00:00,"('Mist', 'Rain')",291.15,77,5
19164,2017-09-05 20:00:00,"('Rain',)",290.75,82,4
19168,2017-09-05 21:00:00,"('Drizzle', 'Rain')",290.35,100,2
19172,2017-09-05 22:00:00,"('Rain',)",289.75,93,6
19176,2017-09-05 23:00:00,"('Clouds',)",289.04,82,8
19180,2017-09-06 00:00:00,"('Rain',)",287.84,72,6
19184,2017-09-06 01:00:00,"('Rain',)",286.77,87,4
19188,2017-09-06 02:00:00,"('Clouds',)",285.71,87,4
19192,2017-09-06 03:00:00,"('Clouds',)",285.3,87,4
19196,2017-09-06 04:00:00,"('Clouds',)",285.37,76,5
19200,2017-09-06 05:00:00,"('Clouds',)",284.91,82,5
19204,2017-09-06 06:00:00,"('Clouds',)",284.69,87,5
19208,2017-09-06 07:00:00,"('Clouds',)",285.48,82,5
19212,2017-09-06 08:00:00,"('Clouds',)",286.04,82,5
19216,2017-09-06 09:00:00,"('Clouds',)",286.6,77,7
19220,2017-09-06 10:00:00,"('Clouds',)",287.96,72,5
19224,2017-09-06 11:00:00,"('Rain',)",289.04,63,5
